episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
nan,nan,nan,nan,0,6400,False,6400,0,1,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-28-18,1599776898,13.809418678283691,13.809418678283691,20662,dream,129.2.189.145,13.809418678283691,6400,1,8,deba5c8e,0,51000,6400,7433.796,115.978,5873.313,313.377,33.48947368421053,18.86315789473684,0.0,8.946144211844694e-05,0.36315789473684207,0.8095825641412049,0.5,4.999999873689376e-05,10.164315,-0.0007605119,10.180905,0.13880876,0.0005172006,1.6089776,0.009999999776482582
nan,nan,nan,nan,0,6400,False,12800,0,2,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-28-29,1599776909,11.556861639022827,25.36628031730652,20662,dream,129.2.189.145,25.36628031730652,12800,2,8,deba5c8e,0,102000,12800,6978.804,81.497,5416.813,159.94,33.94375,19.0,0.0,8.946144211844694e-05,0.33812499999999995,0.8162133142448104,0.25,4.999999873689376e-05,9.350318,0.00018004028,9.366062,0.30421093,0.0006423818,1.6085794,0.009999999776482582
nan,nan,nan,nan,0,6400,False,19200,0,3,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-28-42,1599776922,12.231261014938354,37.59754133224487,20662,dream,129.2.189.145,37.59754133224487,19200,3,8,deba5c8e,0,153000,19200,6961.581,67.202,5358.412,108.506,31.643749999999997,18.799999999999997,0.0,8.946144211844694e-05,0.36187500000000006,0.8162133142448104,0.125,4.999999873689376e-05,10.325403,-0.00085484446,10.342238,0.40110958,0.00082398904,1.6081961,0.009999999776482582
nan,nan,nan,nan,0,6400,False,25600,0,4,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-28-53,1599776933,11.865808010101318,49.46334934234619,20662,dream,129.2.189.145,49.46334934234619,25600,4,8,deba5c8e,0,204000,25600,6932.744,60.673,5257.334,82.754,38.181250000000006,18.5875,0.0,8.946144211844694e-05,0.245625,0.8162133142448104,0.0625,4.999999873689376e-05,10.993699,-0.0010679623,11.010745,0.41591072,0.0016347572,1.6077393,0.009999999776482582
nan,nan,nan,nan,0,6400,False,32000,0,5,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-29-06,1599776946,12.436544179916382,61.89989352226257,20662,dream,129.2.189.145,61.89989352226257,32000,5,8,deba5c8e,0,255000,32000,6934.498,56.957,5291.636,67.141,31.858823529411758,18.964705882352945,0.0,8.946144211844694e-05,0.388235294117647,0.8162133142448104,0.03125,4.999999873689376e-05,11.804255,-0.000611383,11.82089,0.45358706,0.0016378174,1.607577,0.009999999776482582
79.70000000000184,19.45000000000005,33.11046875000049,501.0,64,6400,False,38400,64,6,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-29-18,1599776958,11.936761617660522,73.8366551399231,20662,dream,129.2.189.145,73.8366551399231,38400,6,8,deba5c8e,0,306000,38400,6905.928,55.968,5259.256,56.79,35.8375,18.8375,0.0,8.946144211844694e-05,0.29874999999999996,0.8162133142448104,0.015625,4.999999873689376e-05,18.867224,0.00046948483,18.882801,0.37186202,0.0012202531,1.6066209,0.009999999776482582
79.70000000000184,19.45000000000005,33.11046875000049,501.0,0,6400,False,44800,64,7,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-29-31,1599776971,12.807456254959106,86.6441113948822,20662,dream,129.2.189.145,86.6441113948822,44800,7,8,deba5c8e,0,357000,44800,6906.68,54.589,5339.707,49.303,34.076470588235296,18.552941176470586,0.0,8.946144211844694e-05,0.35117647058823526,0.8162133142448104,0.0078125,4.999999873689376e-05,12.400331,-0.00060615165,12.416978,0.4844485,0.0011027133,1.6050225,0.009999999776482582
79.70000000000184,19.45000000000005,33.11046875000049,501.0,0,6400,False,51200,64,8,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-29-43,1599776983,11.99874472618103,98.64285612106323,20662,dream,129.2.189.145,98.64285612106323,51200,8,8,deba5c8e,0,408000,51200,6858.008,53.481,5348.527,43.897,31.512500000000003,19.125,0.0,8.946144211844694e-05,0.39187500000000003,0.8162133142448104,0.00390625,4.999999873689376e-05,12.235799,-0.00065133796,12.2524805,0.47302413,0.0018530276,1.6038606,0.009999999776482582
79.70000000000184,19.45000000000005,33.11046875000049,501.0,0,6400,False,57600,64,9,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-29-55,1599776995,11.78694462776184,110.42980074882507,20662,dream,129.2.189.145,110.42980074882507,57600,9,8,deba5c8e,0,459000,57600,6854.193,51.816,5298.822,39.519,37.675,18.55625,0.0,8.946144211844694e-05,0.3225,0.8162133142448104,0.001953125,4.999999873689376e-05,12.854777,-0.0010799292,12.871823,0.5264579,0.001440783,1.5969187,0.009999999776482582
79.70000000000184,19.45000000000005,33.11046875000049,501.0,0,6400,False,64000,64,10,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-30-05,1599777005,10.471439361572266,120.90124011039734,20662,dream,129.2.189.145,120.90124011039734,64000,10,8,deba5c8e,0,510000,64000,6765.961,50.433,5212.684,36.022,23.02142857142857,18.61428571428571,0.0,8.946144211844696e-05,0.25928571428571434,0.8162133142448106,0.0009765625,4.999999873689376e-05,12.1299715,-0.0005832577,12.146527,0.5455147,0.0016441256,1.5971545,0.009999999776482582
110.99000000000059,18.19999999999996,42.95540000000026,501.0,64,6400,False,70400,128,11,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-30-18,1599777018,12.443408489227295,133.34464859962463,20662,dream,129.2.189.145,133.34464859962463,70400,11,8,deba5c8e,0,561000,70400,6710.086,42.923,5174.843,5.137,31.58823529411765,18.194117647058825,0.0,8.946144211844694e-05,0.24058823529411763,0.8162133142448104,0.00048828125,4.999999873689376e-05,32.651344,-6.453915e-05,32.6674,0.31748438,0.0018686292,1.5991017,0.009999999776482582
110.99000000000059,18.19999999999996,42.95540000000025,501.0,0,6400,False,76800,128,12,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-30-29,1599777029,11.760075807571411,145.10472440719604,20662,dream,129.2.189.145,145.10472440719604,76800,12,8,deba5c8e,0,612000,76800,6717.841,43.066,5187.334,5.076,33.73125,18.95625,0.0,8.946144211844694e-05,0.33625,0.8162133142448104,0.000244140625,4.999999873689376e-05,12.919269,-0.00028380542,12.935553,0.49065384,0.0011887861,1.6001183,0.009999999776482582
110.99000000000059,18.19999999999996,42.95540000000025,501.0,0,6400,False,83200,128,13,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-30-42,1599777042,12.398995161056519,157.50371956825256,20662,dream,129.2.189.145,157.50371956825256,83200,13,8,deba5c8e,0,663000,83200,6709.299,43.031,5212.574,5.002,36.48235294117647,18.68235294117647,0.0,8.946144211844694e-05,0.3523529411764706,0.8162133142448104,0.0001220703125,4.999999873689376e-05,12.141718,-0.00073033205,12.1583805,0.5351177,0.0017260462,1.5932763,0.009999999776482582
110.99000000000059,18.19999999999996,42.95540000000025,501.0,0,6400,False,89600,128,14,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-30-54,1599777054,12.367465019226074,169.87118458747864,20662,dream,129.2.189.145,169.87118458747864,89600,14,8,deba5c8e,0,714000,89600,6698.179,43.855,5273.035,4.958,31.36875,19.25,0.0,8.946144211844694e-05,0.43125,0.8162133142448104,6.103515625e-05,4.999999873689376e-05,11.386038,-0.001312475,11.403251,0.5114373,0.001276654,1.5901715,0.009999999776482582
110.99000000000059,18.19999999999996,42.95540000000025,501.0,0,6400,False,96000,128,15,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-31-06,1599777066,12.008108377456665,181.8792929649353,20662,dream,129.2.189.145,181.8792929649353,96000,15,8,deba5c8e,0,765000,96000,6680.217,43.361,5248.66,4.923,37.2,18.4375,0.0,8.946144211844694e-05,0.235625,0.8162133142448104,3.0517578125e-05,4.999999873689376e-05,11.622042,-0.0018587589,11.639877,0.5037778,0.0016631908,1.5975734,0.009999999776482582
110.99000000000059,18.820000000000057,39.42930000000026,501.0,64,6400,False,102400,192,16,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-31-19,1599777079,12.734161138534546,194.61345410346985,20662,dream,129.2.189.145,194.61345410346985,102400,16,8,deba5c8e,0,816000,102400,6710.349,42.109,5299.255,4.912,33.48888888888889,18.65,0.0,8.946144211844694e-05,0.3861111111111111,0.8162133142448105,1.52587890625e-05,4.999999873689376e-05,52.938602,-0.00046780976,52.954998,0.17514654,0.0019770553,1.5925703,0.009999999776482582
110.99000000000059,18.820000000000057,39.42930000000027,501.0,0,6400,False,108800,192,17,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-31-30,1599777090,11.39302659034729,206.00648069381714,20662,dream,129.2.189.145,206.00648069381714,108800,17,8,deba5c8e,0,867000,108800,6669.339,41.248,5199.827,5.002,33.6,18.87333333333334,0.0,8.946144211844696e-05,0.25066666666666665,0.8162133142448106,7.62939453125e-06,4.999999873689376e-05,11.326692,-0.001063884,11.34365,0.49464083,0.00086193526,1.5892733,0.009999999776482582
110.99000000000059,18.820000000000057,39.42930000000027,501.0,0,6400,False,115200,192,18,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-31-42,1599777102,12.024560689926147,218.0310413837433,20662,dream,129.2.189.145,218.0310413837433,115200,18,8,deba5c8e,0,918000,115200,6672.904,41.418,5198.548,4.975,29.86875,19.15625,0.0,8.946144211844694e-05,0.420625,0.8162133142448104,3.814697265625e-06,4.999999873689376e-05,11.617615,-0.001976723,11.63551,0.51092374,0.0019333878,1.5916883,0.009999999776482582
110.99000000000059,18.820000000000057,39.42930000000027,501.0,0,6400,False,121600,192,19,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-31-54,1599777114,11.8515625,229.8826038837433,20662,dream,129.2.189.145,229.8826038837433,121600,19,8,deba5c8e,0,969000,121600,6670.853,41.558,5206.786,5.114,37.8875,18.53125,0.0,8.946144211844694e-05,0.253125,0.8162133142448104,1.9073486328125e-06,4.999999873689376e-05,11.93656,-0.0012767907,11.953778,0.51921326,0.0014253436,1.5943779,0.009999999776482582
110.99000000000059,18.820000000000057,39.42930000000027,501.0,0,6400,False,128000,192,20,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-32-06,1599777126,12.182860136032104,242.0654640197754,20662,dream,129.2.189.145,242.0654640197754,128000,20,8,deba5c8e,0,1020000,128000,6740.492,42.025,5307.505,5.177,31.4625,18.975,0.0,8.946144211844694e-05,0.44125000000000003,0.8162133142448104,9.5367431640625e-07,4.999999873689376e-05,10.983585,-0.0012905058,11.00083,0.4895228,0.0017786938,1.5951233,0.009999999776482582
141.17000000000044,20.470000000000145,46.730500000000255,501.0,64,6400,False,134400,256,21,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-32-18,1599777138,11.801112651824951,253.86657667160034,20662,dream,129.2.189.145,253.86657667160034,134400,21,8,deba5c8e,0,1071000,134400,6745.528,43.788,5236.902,5.303,37.58125,18.75,0.0,8.946144211844694e-05,0.27,0.8162133142448104,4.76837158203125e-07,4.999999873689376e-05,66.214905,0.00017254043,66.230705,0.22122164,0.0014950344,1.5968822,0.009999999776482582
141.17000000000044,20.470000000000145,46.73050000000024,501.0,0,6400,False,140800,256,22,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-32-31,1599777151,12.741448640823364,266.6080253124237,20662,dream,129.2.189.145,266.6080253124237,140800,22,8,deba5c8e,0,1122000,140800,6774.403,43.761,5305.152,5.223,34.03529411764706,18.541176470588233,0.0,8.946144211844694e-05,0.37,0.8162133142448104,2.384185791015625e-07,4.999999873689376e-05,13.040249,-0.0014121904,13.057618,0.53004044,0.0013757842,1.5958365,0.009999999776482582
141.17000000000044,20.470000000000145,46.73050000000024,501.0,0,6400,False,147200,256,23,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-32-43,1599777163,11.955262660980225,278.56328797340393,20662,dream,129.2.189.145,278.56328797340393,147200,23,8,deba5c8e,0,1173000,147200,6734.851,44.803,5299.092,5.291,30.705882352941178,19.123529411764707,0.0,8.946144211844694e-05,0.37999999999999995,0.8162133142448104,1.1920928955078125e-07,4.999999873689376e-05,11.528511,-0.0019095633,11.546367,0.53677964,0.0024966127,1.5945494,0.009999999776482582
141.17000000000044,20.470000000000145,46.73050000000024,501.0,0,6400,False,153600,256,24,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-32-54,1599777174,10.706748008728027,289.27003598213196,20662,dream,129.2.189.145,289.27003598213196,153600,24,8,deba5c8e,0,1224000,153600,6672.53,43.572,5196.209,5.274,23.56428571428572,18.35,0.0,8.946144211844696e-05,0.12642857142857142,0.8162133142448106,5.960464477539063e-08,4.999999873689376e-05,11.308091,-0.0017859797,11.325757,0.5392439,0.0012921673,1.5878578,0.009999999776482582
141.17000000000044,20.470000000000145,46.73050000000024,501.0,0,6400,False,160000,256,25,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-33-05,1599777185,11.663466215133667,300.9335021972656,20662,dream,129.2.189.145,300.9335021972656,160000,25,8,deba5c8e,0,1275000,160000,6655.977,44.654,5177.311,5.404,36.38125,18.6,0.0,8.946144211844694e-05,0.27625,0.8162133142448104,2.9802322387695312e-08,4.999999873689376e-05,11.472446,-0.0019447191,11.490248,0.52752,0.0011603672,1.5855736,0.009999999776482582
126.8500000000036,20.670000000000314,45.26360000000014,501.0,64,6400,False,166400,320,26,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-33-18,1599777198,12.819438219070435,313.75294041633606,20662,dream,129.2.189.145,313.75294041633606,166400,26,8,deba5c8e,0,1326000,166400,6667.421,46.133,5171.829,5.379,34.8235294117647,18.52352941176471,0.0,8.946144211844694e-05,0.35647058823529415,0.8162133142448104,1.4901161193847656e-08,4.999999873689376e-05,90.7717,-8.600291e-05,90.78767,0.13420776,0.0015511872,1.5869787,0.009999999776482582
126.8500000000036,20.670000000000314,45.26360000000017,501.0,0,6400,False,172800,320,27,4aae28b4fb8c4c029105adf24104fc74,2020-09-10_18-33-30,1599777210,11.915125370025635,325.6680657863617,20662,dream,129.2.189.145,325.6680657863617,172800,27,8,deba5c8e,0,1377000,172800,6674.247,47.103,5216.261,5.583,31.43125,19.00625,0.0,8.946144211844694e-05,0.37250000000000005,0.8162133142448104,7.450580596923828e-09,4.999999873689376e-05,11.308801,-0.002095996,11.326788,0.55292416,0.001378712,1.589161,0.009999999776482582
