episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
nan,nan,nan,nan,0,6400,False,6400,0,1,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-01-31,1599940891,14.100509405136108,14.100509405136108,117557,dream,129.2.189.145,14.100509405136108,6400,1,8,b2665014,0,51000,6400,7581.116,122.355,5960.967,359.643,33.23684210526316,18.810526315789474,0.0,8.946144211844694e-05,0.34052631578947373,0.8060034660739178,0.5,4.999999873689376e-05,10.049134,-6.490168e-05,10.0650625,0.1396576,0.00044661894,1.6085879,0.009999999776482582
nan,nan,nan,nan,0,6400,False,12800,0,2,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-01-42,1599940902,11.308988809585571,25.40949821472168,117557,dream,129.2.189.145,25.40949821472168,12800,2,8,b2665014,0,102000,12800,7064.605,85.332,5322.353,182.653,33.593333333333334,18.85333333333334,0.0,8.946144211844696e-05,0.232,0.8126342161775232,0.25,4.999999873689376e-05,8.942669,-0.0003983393,8.958994,0.32486317,0.0005984498,1.6075815,0.009999999776482582
nan,nan,nan,nan,0,6400,False,19200,0,3,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-01-55,1599940915,12.59991192817688,38.00941014289856,117557,dream,129.2.189.145,38.00941014289856,19200,3,8,b2665014,0,153000,19200,7015.948,73.221,5415.942,123.445,33.46875,18.856250000000003,0.0,8.946144211844694e-05,0.42,0.8126342161775233,0.125,4.999999873689376e-05,10.342813,-0.0007550238,10.359515,0.35276634,0.0010157817,1.6073834,0.009999999776482582
nan,nan,nan,nan,0,6400,False,25600,0,4,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-02-07,1599940927,12.326738595962524,50.336148738861084,117557,dream,129.2.189.145,50.336148738861084,25600,4,8,b2665014,0,204000,25600,6960.735,74.811,5412.694,99.614,32.89411764705883,19.041176470588237,0.0,8.946144211844694e-05,0.3958823529411765,0.8126342161775233,0.0625,4.999999873689376e-05,11.093037,-0.00021575643,11.109249,0.40273625,0.0013457246,1.6081873,0.009999999776482582
nan,nan,nan,nan,0,6400,False,32000,0,5,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-02-19,1599940939,12.19331669807434,62.529465436935425,117557,dream,129.2.189.145,62.529465436935425,32000,5,8,b2665014,0,255000,32000,6935.78,69.396,5386.653,80.537,36.1625,18.68125,0.0,8.946144211844694e-05,0.25125,0.8126342161775233,0.03125,4.999999873689376e-05,11.62515,-0.00074683304,11.641926,0.41649243,0.001172336,1.6066433,0.009999999776482582
67.9599999999997,21.1600000000002,29.632968750000373,501.0,64,6400,False,38400,64,6,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-02-32,1599940952,12.835277557373047,75.36474299430847,117557,dream,129.2.189.145,75.36474299430847,38400,6,8,b2665014,0,306000,38400,6964.534,65.819,5430.437,67.982,33.45625,18.6,0.0,8.946144211844694e-05,0.40125000000000005,0.8126342161775233,0.015625,4.999999873689376e-05,18.127195,-0.00031208777,18.143534,0.32940957,0.001032526,1.604328,0.009999999776482582
67.9599999999997,21.1600000000002,29.632968750000373,501.0,0,6400,False,44800,64,7,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-02-44,1599940964,12.19282054901123,87.5575635433197,117557,dream,129.2.189.145,87.5575635433197,44800,7,8,b2665014,0,357000,44800,6929.738,65.374,5423.31,59.184,32.9875,19.04375,0.0,8.946144211844694e-05,0.369375,0.8126342161775233,0.0078125,4.999999873689376e-05,12.328513,-0.0013630125,12.345923,0.47794664,0.001550964,1.6058224,0.009999999776482582
67.9599999999997,21.1600000000002,29.632968750000373,501.0,0,6400,False,51200,64,8,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-02-56,1599940976,12.114015102386475,99.67157864570618,117557,dream,129.2.189.145,99.67157864570618,51200,8,8,b2665014,0,408000,51200,6928.821,65.561,5381.979,52.412,35.6375,18.512500000000003,0.0,8.946144211844694e-05,0.2875,0.8126342161775233,0.00390625,4.999999873689376e-05,12.575866,-0.0004413522,12.592336,0.5043531,0.0013318968,1.6032004,0.009999999776482582
67.9599999999997,21.1600000000002,29.632968750000373,501.0,0,6400,False,57600,64,9,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-03-09,1599940989,12.434408187866211,112.10598683357239,117557,dream,129.2.189.145,112.10598683357239,57600,9,8,b2665014,0,459000,57600,6913.899,65.757,5399.778,47.348,30.705882352941178,19.123529411764707,0.0,8.946144211844694e-05,0.43999999999999995,0.8126342161775233,0.001953125,4.999999873689376e-05,12.257952,-0.00043040726,12.274354,0.52064437,0.0011526995,1.5975541,0.009999999776482582
67.9599999999997,21.1600000000002,29.632968750000373,501.0,0,6400,False,64000,64,10,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-03-21,1599941001,11.82995891571045,123.93594574928284,117557,dream,129.2.189.145,123.93594574928284,64000,10,8,b2665014,0,510000,64000,6893.915,64.118,5363.298,43.181,37.64,18.726666666666663,0.0,8.946144211844696e-05,0.2066666666666667,0.8126342161775232,0.0009765625,4.999999873689376e-05,12.426871,-0.0010024498,12.443853,0.52013695,0.0018864045,1.5982285,0.009999999776482582
86.64000000000172,19.630000000000113,34.955800000000266,501.0,64,6400,False,70400,128,11,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-03-34,1599941014,12.766436576843262,136.7023823261261,117557,dream,129.2.189.145,136.7023823261261,70400,11,8,b2665014,0,561000,70400,6831.66,56.583,5340.565,7.705,34.44117647058823,18.641176470588235,0.0,8.946144211844694e-05,0.4011764705882353,0.8126342161775233,0.00048828125,4.999999873689376e-05,35.126896,-0.00020190394,35.143097,0.3253045,0.0017695965,1.5996059,0.009999999776482582
86.64000000000172,19.630000000000113,34.955800000000266,501.0,0,6400,False,76800,128,12,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-03-46,1599941026,12.240272045135498,148.9426543712616,117557,dream,129.2.189.145,148.9426543712616,76800,12,8,b2665014,0,612000,76800,6837.497,57.853,5426.761,7.698,30.693749999999998,18.98125,0.0,8.946144211844694e-05,0.41500000000000004,0.8126342161775233,0.000244140625,4.999999873689376e-05,13.280635,-0.002051665,13.298709,0.56149626,0.0018585128,1.6022406,0.009999999776482582
86.64000000000172,19.630000000000113,34.955800000000266,501.0,0,6400,False,83200,128,13,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-03-58,1599941038,11.949210166931152,160.89186453819275,117557,dream,129.2.189.145,160.89186453819275,83200,13,8,b2665014,0,663000,83200,6825.495,57.636,5373.464,7.71,37.0125,18.712500000000002,0.0,8.946144211844694e-05,0.23750000000000002,0.8126342161775233,0.0001220703125,4.999999873689376e-05,12.369294,-0.0017980984,12.387104,0.53286296,0.0020009521,1.6013465,0.009999999776482582
86.64000000000172,19.630000000000113,34.955800000000266,501.0,0,6400,False,89600,128,14,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-04-10,1599941050,12.362964630126953,173.2548291683197,117557,dream,129.2.189.145,173.2548291683197,89600,14,8,b2665014,0,714000,89600,6824.538,57.116,5380.817,5.479,30.73125,18.8125,0.0,8.946144211844694e-05,0.424375,0.8126342161775233,6.103515625e-05,4.999999873689376e-05,11.948285,-0.0014101581,11.9656925,0.54862654,0.0018069521,1.5997723,0.009999999776482582
86.64000000000172,19.630000000000113,34.955800000000266,501.0,0,6400,False,96000,128,15,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-04-22,1599941062,11.797261238098145,185.05209040641785,117557,dream,129.2.189.145,185.05209040641785,96000,15,8,b2665014,0,765000,96000,6807.132,57.044,5358.767,5.579,37.59333333333334,18.606666666666666,0.0,8.946144211844696e-05,0.2533333333333333,0.8126342161775232,3.0517578125e-05,4.999999873689376e-05,12.210102,-0.0007353341,12.226806,0.53081787,0.0012061654,1.5965971,0.009999999776482582
106.49000000000325,20.26000000000011,42.595600000000196,501.0,64,6400,False,102400,192,16,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-04-35,1599941075,12.68380856513977,197.73589897155762,117557,dream,129.2.189.145,197.73589897155762,102400,16,8,b2665014,0,816000,102400,6794.54,58.491,5354.508,5.574,33.11176470588235,18.647058823529413,0.0,8.946144211844694e-05,0.3664705882352941,0.8126342161775233,1.52587890625e-05,4.999999873689376e-05,54.020557,-0.0010888437,54.03758,0.18866731,0.0016120118,1.5929041,0.009999999776482582
106.49000000000325,20.26000000000011,42.595600000000175,501.0,0,6400,False,108800,192,17,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-04-47,1599941087,12.098161697387695,209.8340606689453,117557,dream,129.2.189.145,209.8340606689453,108800,17,8,b2665014,0,867000,108800,6783.819,57.94,5356.589,5.411,32.1,19.118750000000002,0.0,8.946144211844694e-05,0.38375000000000004,0.8126342161775233,7.62939453125e-06,4.999999873689376e-05,11.673572,-0.0027219919,11.692286,0.5403821,0.0027314147,1.599229,0.009999999776482582
106.49000000000325,20.26000000000011,42.595600000000175,501.0,0,6400,False,115200,192,18,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-04-59,1599941099,12.088067770004272,221.92212843894958,117557,dream,129.2.189.145,221.92212843894958,115200,18,8,b2665014,0,918000,115200,6776.629,56.277,5363.603,5.41,36.89375,18.91875,0.0,8.946144211844694e-05,0.275,0.8126342161775233,3.814697265625e-06,4.999999873689376e-05,11.681315,-0.0019850712,11.699276,0.52158874,0.0020691846,1.5974301,0.009999999776482582
106.49000000000325,20.26000000000011,42.595600000000175,501.0,0,6400,False,121600,192,19,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-05-11,1599941111,12.51822018623352,234.4403486251831,117557,dream,129.2.189.145,234.4403486251831,121600,19,8,b2665014,0,969000,121600,6783.258,54.422,5366.943,5.237,33.756249999999994,18.8125,0.0,8.946144211844694e-05,0.41125,0.8126342161775233,1.9073486328125e-06,4.999999873689376e-05,11.219995,-0.0009693457,11.236938,0.54793996,0.0013117099,1.5976714,0.009999999776482582
106.49000000000325,20.26000000000011,42.595600000000175,501.0,0,6400,False,128000,192,20,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-05-23,1599941123,11.586761951446533,246.02711057662964,117557,dream,129.2.189.145,246.02711057662964,128000,20,8,b2665014,0,1020000,128000,6750.857,55.625,5374.334,5.261,34.260000000000005,19.046666666666667,0.0,8.946144211844696e-05,0.3453333333333334,0.8126342161775232,9.5367431640625e-07,4.999999873689376e-05,11.4364395,-0.0020759453,11.4544735,0.50785875,0.001297773,1.5958861,0.009999999776482582
127.22000000000244,20.26000000000011,48.92490000000034,501.0,64,6400,False,134400,256,21,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-05-36,1599941136,12.782379627227783,258.8094902038574,117557,dream,129.2.189.145,258.8094902038574,134400,21,8,b2665014,0,1071000,134400,6755.194,56.169,5370.66,5.26,31.394117647058827,18.370588235294118,0.0,8.946144211844694e-05,0.32411764705882357,0.8126342161775233,4.76837158203125e-07,4.999999873689376e-05,69.22052,0.00013855187,69.236336,0.16307847,0.0012047674,1.5958276,0.009999999776482582
127.22000000000244,20.26000000000011,48.92490000000034,501.0,0,6400,False,140800,256,22,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-05-48,1599941148,12.534773111343384,271.3442633152008,117557,dream,129.2.189.145,271.3442633152008,140800,22,8,b2665014,0,1122000,140800,6782.489,55.781,5373.262,5.242,33.54375,18.99375,0.0,8.946144211844694e-05,0.369375,0.8126342161775233,2.384185791015625e-07,4.999999873689376e-05,12.269392,-0.0039120596,12.289298,0.53275234,0.0028019738,1.5995364,0.009999999776482582
127.22000000000244,20.26000000000011,48.92490000000034,501.0,0,6400,False,147200,256,23,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-06-01,1599941161,12.005147218704224,283.34941053390503,117557,dream,129.2.189.145,283.34941053390503,147200,23,8,b2665014,0,1173000,147200,6777.716,55.94,5384.272,5.291,36.787499999999994,18.7125,0.0,8.946144211844694e-05,0.3,0.8126342161775233,1.1920928955078125e-07,4.999999873689376e-05,11.912954,-0.0030819639,11.932032,0.57703596,0.0023857674,1.5997162,0.009999999776482582
127.22000000000244,20.26000000000011,48.92490000000034,501.0,0,6400,False,153600,256,24,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-06-13,1599941173,12.382633686065674,295.7320442199707,117557,dream,129.2.189.145,295.7320442199707,153600,24,8,b2665014,0,1224000,153600,6765.203,53.728,5400.566,5.21,32.625,18.81875,0.0,8.946144211844694e-05,0.39437500000000003,0.8126342161775233,5.960464477539063e-08,4.999999873689376e-05,12.022647,-0.0016797605,12.040294,0.55950946,0.001531503,1.5967506,0.009999999776482582
127.22000000000244,20.26000000000011,48.92490000000034,501.0,0,6400,False,160000,256,25,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-06-25,1599941185,11.819855690002441,307.55189990997314,117557,dream,129.2.189.145,307.55189990997314,160000,25,8,b2665014,0,1275000,160000,6734.712,55.413,5431.077,5.264,33.5875,19.04375,0.0,8.946144211844694e-05,0.32125000000000004,0.8126342161775233,2.9802322387695312e-08,4.999999873689376e-05,11.962175,-0.0015610674,11.97967,0.5922111,0.0017843079,1.5934683,0.009999999776482582
127.22000000000244,20.67000000000018,54.53110000000028,501.0,64,6400,False,166400,320,26,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-06-37,1599941197,12.643013715744019,320.19491362571716,117557,dream,129.2.189.145,320.19491362571716,166400,26,8,b2665014,0,1326000,166400,6746.416,53.969,5417.263,5.233,36.48125,18.518749999999997,0.0,8.946144211844694e-05,0.33375,0.8126342161775233,1.4901161193847656e-08,4.999999873689376e-05,79.90054,-0.00093022647,79.91741,0.20332924,0.0014539879,1.5942243,0.009999999776482582
127.22000000000244,20.67000000000018,54.53110000000028,501.0,0,6400,False,172800,320,27,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-06-49,1599941209,11.778355598449707,331.97326922416687,117557,dream,129.2.189.145,331.97326922416687,172800,27,8,b2665014,0,1377000,172800,6734.032,55.281,5396.253,5.24,29.331249999999997,18.84375,0.0,8.946144211844694e-05,0.35875,0.8126342161775233,7.450580596923828e-09,4.999999873689376e-05,13.768628,-0.0016536718,13.786191,0.57871646,0.0020026355,1.5910326,0.009999999776482582
127.22000000000244,20.67000000000018,54.53110000000028,501.0,0,6400,False,179200,320,28,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-07-02,1599941222,12.34982419013977,344.32309341430664,117557,dream,129.2.189.145,344.32309341430664,179200,28,8,b2665014,0,1428000,179200,6743.646,55.199,5412.869,5.282,37.337500000000006,18.63125,0.0,8.946144211844694e-05,0.2775,0.8126342161775233,3.725290298461914e-09,4.999999873689376e-05,13.341853,-0.0010106986,13.35878,0.55133694,0.0018341234,1.5916879,0.009999999776482582
127.22000000000244,20.67000000000018,54.53110000000028,501.0,0,6400,False,185600,320,29,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-07-14,1599941234,12.467377185821533,356.7904706001282,117557,dream,129.2.189.145,356.7904706001282,185600,29,8,b2665014,0,1479000,185600,6745.165,56.138,5405.799,5.273,32.075,19.04375,0.0,8.946144211844694e-05,0.43562500000000004,0.8126342161775233,1.862645149230957e-09,4.999999873689376e-05,12.659551,-0.0014740401,12.676865,0.5703254,0.001410507,1.5838577,0.009999999776482582
127.22000000000244,20.67000000000018,54.53110000000028,501.0,0,6400,False,192000,320,30,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-07-26,1599941246,11.768965244293213,368.5594358444214,117557,dream,129.2.189.145,368.5594358444214,192000,30,8,b2665014,0,1530000,192000,6749.976,55.914,5419.163,5.235,34.50625,18.9125,0.0,8.946144211844694e-05,0.32187499999999997,0.8126342161775233,9.313225746154785e-10,4.999999873689376e-05,12.140157,-0.00063347566,12.156655,0.5628941,0.0015008219,1.5866568,0.009999999776482582
110.89000000000284,21.61000000000021,54.06090000000037,501.0,64,6400,False,198400,384,31,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-07-39,1599941259,12.582457780838013,381.1418936252594,117557,dream,129.2.189.145,381.1418936252594,198400,31,8,b2665014,0,1581000,198400,6750.208,55.276,5400.116,5.139,36.5875,18.49375,0.0,8.946144211844694e-05,0.34,0.8126342161775233,4.656612873077393e-10,4.999999873689376e-05,96.17631,0.00023182634,96.19196,0.15916622,0.0011690478,1.5856265,0.009999999776482582
110.89000000000284,21.61000000000021,54.060900000000395,501.0,0,6400,False,204800,384,32,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-07-51,1599941271,12.306128740310669,393.44802236557007,117557,dream,129.2.189.145,393.44802236557007,204800,32,8,b2665014,0,1632000,204800,6749.919,54.922,5377.321,5.128,30.40625,18.8375,0.0,8.946144211844694e-05,0.386875,0.8126342161775233,2.3283064365386963e-10,4.999999873689376e-05,12.453186,-0.0022502383,12.471276,0.56223196,0.0019174378,1.5838375,0.009999999776482582
110.89000000000284,21.61000000000021,54.060900000000395,501.0,0,6400,False,211200,384,33,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-08-02,1599941282,11.323163747787476,404.77118611335754,117557,dream,129.2.189.145,404.77118611335754,211200,33,8,b2665014,0,1683000,211200,6739.269,54.969,5317.202,7.626,37.333333333333336,18.506666666666668,0.0,8.946144211844696e-05,0.24666666666666667,0.8126342161775232,1.1641532182693481e-10,4.999999873689376e-05,12.080439,-0.0018712844,12.098117,0.5667723,0.0015146565,1.5806249,0.009999999776482582
110.89000000000284,21.61000000000021,54.060900000000395,501.0,0,6400,False,217600,384,34,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-08-14,1599941294,12.188837051391602,416.96002316474915,117557,dream,129.2.189.145,416.96002316474915,217600,34,8,b2665014,0,1734000,217600,6738.057,58.41,5296.007,7.63,31.418750000000003,19.081249999999997,0.0,8.946144211844694e-05,0.4125,0.8126342161775233,5.820766091346741e-11,4.999999873689376e-05,11.732648,-0.0013059465,11.749734,0.5490594,0.00161817,1.5783103,0.009999999776482582
110.89000000000284,21.61000000000021,54.060900000000395,501.0,0,6400,False,224000,384,35,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-08-26,1599941306,11.884129762649536,428.8441529273987,117557,dream,129.2.189.145,428.8441529273987,224000,35,8,b2665014,0,1785000,224000,6771.125,56.893,5271.27,7.611,36.1375,18.925,0.0,8.946144211844694e-05,0.28625,0.8126342161775233,2.9103830456733704e-11,4.999999873689376e-05,11.3521385,-0.0018608812,11.369766,0.5491749,0.0014089755,1.5766548,0.009999999776482582
125.63000000000004,21.060000000000155,50.22420000000044,501.0,64,6400,False,230400,448,36,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-08-39,1599941319,12.80994176864624,441.6540946960449,117557,dream,129.2.189.145,441.6540946960449,230400,36,8,b2665014,0,1836000,230400,6749.315,57.681,5308.465,7.677,34.88235294117647,18.50588235294118,0.0,8.946144211844694e-05,0.3447058823529412,0.8126342161775233,1.4551915228366852e-11,4.999999873689376e-05,111.64942,-0.0002863423,111.665504,0.13719651,0.001335358,1.5774612,0.009999999776482582
125.63000000000004,21.060000000000155,50.22420000000044,501.0,0,6400,False,236800,448,37,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-08-51,1599941331,12.2677903175354,453.9218850135803,117557,dream,129.2.189.145,453.9218850135803,236800,37,8,b2665014,0,1887000,236800,6769.696,59.215,5335.083,7.742,29.75,19.1,0.0,8.946144211844694e-05,0.44875,0.8126342161775233,7.275957614183426e-12,4.999999873689376e-05,11.938002,-0.0001367162,11.953946,0.5373463,0.0014479568,1.5809283,0.009999999776482582
125.63000000000004,21.060000000000155,50.22420000000044,501.0,0,6400,False,243200,448,38,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-09-03,1599941343,11.899499654769897,465.8213846683502,117557,dream,129.2.189.145,465.8213846683502,243200,38,8,b2665014,0,1938000,243200,6763.707,58.89,5296.05,7.908,38.9,18.74,0.0,8.946144211844696e-05,0.2553333333333333,0.8126342161775232,3.637978807091713e-12,4.999999873689376e-05,11.3865385,-0.00060384057,11.40292,0.55356026,0.0010481738,1.5776796,0.009999999776482582
125.63000000000004,21.060000000000155,50.22420000000044,501.0,0,6400,False,249600,448,39,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-09-16,1599941356,12.432913780212402,478.2542984485626,117557,dream,129.2.189.145,478.2542984485626,249600,39,8,b2665014,0,1989000,249600,6767.26,57.949,5290.259,7.932,29.952941176470592,18.88235294117647,0.0,8.946144211844694e-05,0.4111764705882353,0.8126342161775233,1.8189894035458565e-12,4.999999873689376e-05,11.617926,-0.0008893325,11.634577,0.5473679,0.0012046812,1.5761541,0.009999999776482582
125.63000000000004,21.060000000000155,50.22420000000044,501.0,0,6400,False,256000,448,40,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-09-28,1599941368,12.002239227294922,490.25653767585754,117557,dream,129.2.189.145,490.25653767585754,256000,40,8,b2665014,0,2040000,256000,6778.518,56.683,5303.888,7.856,37.426666666666655,18.486666666666668,0.0,8.946144211844696e-05,0.256,0.8126342161775232,9.094947017729282e-13,4.999999873689376e-05,11.08447,-0.00096426136,11.1011715,0.5352055,0.0010512065,1.5734097,0.009999999776482582
126.09000000000285,21.060000000000155,48.388200000000325,501.0,64,6400,False,262400,512,41,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-09-41,1599941381,12.888405084609985,503.14494276046753,117557,dream,129.2.189.145,503.14494276046753,262400,41,8,b2665014,0,2091000,262400,6774.539,56.941,5336.516,8.005,33.51764705882353,18.752941176470593,0.0,8.946144211844694e-05,0.40588235294117647,0.8126342161775233,4.547473508864641e-13,4.999999873689376e-05,122.77506,0.00053878437,122.790276,0.13277386,0.0013220729,1.5743432,0.009999999776482582
126.09000000000285,21.060000000000155,48.38820000000033,501.0,0,6400,False,268800,512,42,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-09-53,1599941393,12.270100116729736,515.4150428771973,117557,dream,129.2.189.145,515.4150428771973,268800,42,8,b2665014,0,2142000,268800,6760.561,57.611,5346.734,8.088,31.00625,18.99375,0.0,8.946144211844694e-05,0.41312499999999996,0.8126342161775233,2.2737367544323206e-13,4.999999873689376e-05,12.18545,-0.0012310805,12.202379,0.5407522,0.0011729959,1.5699432,0.009999999776482582
126.09000000000285,21.060000000000155,48.38820000000033,501.0,0,6400,False,275200,512,43,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-10-05,1599941405,12.060183048248291,527.4752259254456,117557,dream,129.2.189.145,527.4752259254456,275200,43,8,b2665014,0,2193000,275200,6786.707,57.74,5396.194,5.555,37.237500000000004,18.85,0.0,8.946144211844694e-05,0.24875,0.8126342161775233,1.1368683772161603e-13,4.999999873689376e-05,11.797091,-0.0009022486,11.81366,0.5530593,0.0013499897,1.5663284,0.009999999776482582
126.09000000000285,21.060000000000155,48.38820000000033,501.0,0,6400,False,281600,512,44,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-10-18,1599941418,12.715473175048828,540.1906991004944,117557,dream,129.2.189.145,540.1906991004944,281600,44,8,b2665014,0,2244000,281600,6815.128,53.885,5423.912,5.608,34.54705882352942,18.788235294117644,0.0,8.946144211844694e-05,0.4135294117647059,0.8126342161775233,5.684341886080802e-14,4.999999873689376e-05,11.884463,-0.0017894221,11.901896,0.5716196,0.001366451,1.5643169,0.009999999776482582
126.09000000000285,21.060000000000155,48.38820000000033,501.0,0,6400,False,288000,512,45,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-10-30,1599941430,12.4280526638031,552.6187517642975,117557,dream,129.2.189.145,552.6187517642975,288000,45,8,b2665014,0,2295000,288000,6820.357,55.67,5471.295,5.662,31.08125,19.125,0.0,8.946144211844694e-05,0.415625,0.8126342161775233,2.842170943040401e-14,4.999999873689376e-05,11.20966,-0.0010553347,11.226323,0.5917948,0.0013258682,1.5606554,0.009999999776482582
93.55000000000139,26.930000000000444,47.90810000000035,501.0,64,6400,False,294400,576,46,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-10-43,1599941443,12.706210374832153,565.3249621391296,117557,dream,129.2.189.145,565.3249621391296,294400,46,8,b2665014,0,2346000,294400,6815.792,54.891,5466.458,5.631,34.43529411764706,18.364705882352943,0.0,8.946144211844694e-05,0.2435294117647059,0.8126342161775233,1.4210854715202004e-14,4.999999873689376e-05,136.60428,0.0006460795,136.6192,0.09334058,0.00090784027,1.5568234,0.009999999776482582
93.55000000000139,26.930000000000444,47.90810000000035,501.0,0,6400,False,300800,576,47,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-10-56,1599941456,12.434627532958984,577.7595896720886,117557,dream,129.2.189.145,577.7595896720886,300800,47,8,b2665014,0,2397000,300800,6828.849,54.271,5470.527,5.629,30.18125,19.00625,0.0,8.946144211844694e-05,0.42500000000000004,0.8126342161775233,7.105427357601002e-15,4.999999873689376e-05,10.663257,-0.00051725644,10.679292,0.517441,0.0009688016,1.5516059,0.009999999776482582
93.55000000000139,26.930000000000444,47.90810000000035,501.0,0,6400,False,307200,576,48,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-11-08,1599941468,11.933254718780518,589.6928443908691,117557,dream,129.2.189.145,589.6928443908691,307200,48,8,b2665014,0,2448000,307200,6826.11,54.456,5476.538,5.446,36.975,19.05,0.0,8.946144211844694e-05,0.27249999999999996,0.8126342161775233,3.552713678800501e-15,4.999999873689376e-05,10.821197,-0.0012858922,10.838005,0.5592417,0.0014773305,1.5524861,0.009999999776482582
93.55000000000139,26.930000000000444,47.90810000000035,501.0,0,6400,False,313600,576,49,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-11-20,1599941480,12.722568988800049,602.4154133796692,117557,dream,129.2.189.145,602.4154133796692,313600,49,8,b2665014,0,2499000,313600,6828.235,54.298,5503.475,5.437,36.05,18.7125,0.0,8.946144211844694e-05,0.37062500000000004,0.8126342161775233,1.7763568394002505e-15,4.999999873689376e-05,10.840731,-0.001727006,10.8579235,0.51387733,0.0012903172,1.5466838,0.009999999776482582
93.55000000000139,26.930000000000444,47.90810000000035,501.0,0,6400,False,320000,576,50,c277b270ceb4476aa27b6f476e5659cd,2020-09-12_16-11-32,1599941492,12.188512802124023,614.6039261817932,117557,dream,129.2.189.145,614.6039261817932,320000,50,8,b2665014,0,2550000,320000,6828.68,55.535,5519.833,5.47,31.0875,19.15,0.0,8.946144211844694e-05,0.43187500000000006,0.8126342161775233,8.881784197001252e-16,4.999999873689376e-05,10.71448,-0.0010359314,10.730969,0.5399539,0.0010220144,1.5454342,0.009999999776482582
