episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
nan,nan,nan,nan,0,6400,False,6400,0,1,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-37-11,1599835031,12.034805297851562,12.034805297851562,13269,prophet,129.2.189.146,12.034805297851562,6400,1,8,3b62bb0c,0,51000,6400,7081.685,118.567,4541.755,244.992,23.91764705882353,23.870588235294118,0.0,8.946144211844694e-05,0.06705882352941175,0.15598894591393606,0.5,4.999999873689376e-05,9.888187,-4.931006e-06,9.904017,0.116413854,0.00052332826,1.608612,0.009999999776482582
nan,nan,nan,nan,0,6400,False,12800,0,2,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-37-22,1599835042,10.548844337463379,22.58364963531494,13269,prophet,129.2.189.146,22.58364963531494,12800,2,8,3b62bb0c,0,102000,12800,6604.959,75.89,4452.323,125.041,23.02142857142857,24.400000000000006,0.0,8.946144211844696e-05,0.08071428571428572,0.16340044742729304,0.25,4.999999873689376e-05,9.529429,2.5052212e-05,9.545289,0.2716076,0.0008024481,1.6085585,0.009999999776482582
nan,nan,nan,nan,0,6400,False,19200,0,3,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-37-32,1599835052,10.710314512252808,33.29396414756775,13269,prophet,129.2.189.146,33.29396414756775,19200,3,8,3b62bb0c,0,153000,19200,6518.023,61.497,4405.28,84.874,25.392857142857146,23.142857142857142,0.0,8.946144211844696e-05,0.06928571428571428,0.16340044742729304,0.125,4.999999873689376e-05,10.795073,-0.00041084416,10.811435,0.37883893,0.0010319839,1.608034,0.009999999776482582
nan,nan,nan,nan,0,6400,False,25600,0,4,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-37-43,1599835063,10.703885793685913,43.99784994125366,13269,prophet,129.2.189.146,43.99784994125366,25600,4,8,3b62bb0c,0,204000,25600,6444.453,54.711,4409.692,64.905,23.986666666666665,24.240000000000002,0.0,8.946144211844696e-05,0.084,0.16340044742729307,0.0625,4.999999873689376e-05,11.47781,-0.00056667585,11.494372,0.40740657,0.001148312,1.6068685,0.009999999776482582
nan,nan,nan,nan,0,6400,False,32000,0,5,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-37-54,1599835074,10.45919394493103,54.45704388618469,13269,prophet,129.2.189.146,54.45704388618469,32000,5,8,3b62bb0c,0,255000,32000,6388.258,50.17,4375.907,52.862,23.078571428571426,24.72142857142857,0.0,8.946144211844696e-05,0.08499999999999999,0.16340044742729304,0.03125,4.999999873689376e-05,12.111023,-0.00086680887,12.127912,0.43905827,0.0013682767,1.6067388,0.009999999776482582
57.719999999999395,20.86000000000015,31.491406250000296,501.0,64,6400,False,38400,64,6,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-04,1599835084,10.73655366897583,65.19359755516052,13269,prophet,129.2.189.146,65.19359755516052,38400,6,8,3b62bb0c,0,306000,38400,6410.628,47.542,4339.025,44.894,25.657142857142855,23.52142857142857,0.0,8.946144211844696e-05,0.07071428571428572,0.16340044742729304,0.015625,4.999999873689376e-05,18.420547,-0.0002557059,18.436857,0.34115157,0.0014894822,1.60773,0.009999999776482582
57.719999999999395,20.86000000000015,31.491406250000296,501.0,0,6400,False,44800,64,7,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-15,1599835095,10.581597566604614,75.77519512176514,13269,prophet,129.2.189.146,75.77519512176514,44800,7,8,3b62bb0c,0,357000,44800,6397.964,45.503,4319.477,39.22,24.193333333333335,24.246666666666666,0.0,8.946144211844696e-05,0.09066666666666666,0.16340044742729307,0.0078125,4.999999873689376e-05,12.64171,-0.0011738968,12.658932,0.4959639,0.0019928857,1.6065006,0.009999999776482582
57.719999999999395,20.86000000000015,31.491406250000296,501.0,0,6400,False,51200,64,8,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-26,1599835106,10.552678346633911,86.32787346839905,13269,prophet,129.2.189.146,86.32787346839905,51200,8,8,3b62bb0c,0,408000,51200,6371.824,43.961,4317.837,34.987,24.61428571428571,24.392857142857146,0.0,8.946144211844696e-05,0.08285714285714287,0.16340044742729304,0.00390625,4.999999873689376e-05,11.58169,-0.000950739,11.598676,0.45947033,0.0012550267,1.6040955,0.009999999776482582
57.719999999999395,20.86000000000015,31.491406250000296,501.0,0,6400,False,57600,64,9,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-36,1599835116,10.60453200340271,96.93240547180176,13269,prophet,129.2.189.146,96.93240547180176,57600,9,8,3b62bb0c,0,459000,57600,6349.709,42.596,4324.629,31.519,22.95,24.05,0.0,8.946144211844696e-05,0.08285714285714285,0.16340044742729304,0.001953125,4.999999873689376e-05,11.592167,-0.0012817906,11.609469,0.46799132,0.0018541471,1.6026064,0.009999999776482582
57.719999999999395,20.86000000000015,31.491406250000296,501.0,0,6400,False,64000,64,10,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-47,1599835127,10.743024587631226,107.67543005943298,13269,prophet,129.2.189.146,107.67543005943298,64000,10,8,3b62bb0c,0,510000,64000,6348.65,41.596,4326.922,28.863,24.326666666666668,23.89333333333333,0.0,8.946144211844696e-05,0.07533333333333332,0.16340044742729307,0.0009765625,4.999999873689376e-05,12.065941,-0.0015350193,12.083483,0.50977165,0.0017019296,1.6009504,0.009999999776482582
95.84000000000223,20.65000000000014,33.50580000000031,501.0,64,6400,False,70400,128,11,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-38-58,1599835138,10.990224361419678,118.66565442085266,13269,prophet,129.2.189.146,118.66565442085266,70400,11,8,3b62bb0c,0,561000,70400,6280.547,32.94,4326.016,4.796,25.278571428571432,24.042857142857144,0.0,8.946144211844696e-05,0.07785714285714285,0.16340044742729304,0.00048828125,4.999999873689376e-05,36.258415,-0.001004026,36.275444,0.24769047,0.0018289977,1.6025865,0.009999999776482582
95.84000000000223,20.65000000000014,33.50580000000033,501.0,0,6400,False,76800,128,12,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-39-09,1599835149,10.794989347457886,129.46064376831055,13269,prophet,129.2.189.146,129.46064376831055,76800,12,8,3b62bb0c,0,612000,76800,6288.032,32.893,4343.251,4.766,23.16666666666667,24.74,0.0,8.946144211844696e-05,0.07666666666666667,0.16340044742729307,0.000244140625,4.999999873689376e-05,11.307238,-0.0005241487,11.323778,0.4623252,0.0013674223,1.6017979,0.009999999776482582
95.84000000000223,20.65000000000014,33.50580000000033,501.0,0,6400,False,83200,128,13,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-39-20,1599835160,10.656267404556274,140.11691117286682,13269,prophet,129.2.189.146,140.11691117286682,83200,13,8,3b62bb0c,0,663000,83200,6276.735,32.839,4349.002,4.809,23.71428571428571,23.86428571428571,0.0,8.946144211844696e-05,0.07357142857142858,0.16340044742729304,0.0001220703125,4.999999873689376e-05,11.477604,-0.0013604541,11.49499,0.45807242,0.001678167,1.6026492,0.009999999776482582
95.84000000000223,20.65000000000014,33.50580000000033,501.0,0,6400,False,89600,128,14,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-39-30,1599835170,10.670593976974487,150.7875051498413,13269,prophet,129.2.189.146,150.7875051498413,89600,14,8,3b62bb0c,0,714000,89600,6286.781,32.617,4335.803,4.809,24.433333333333334,24.14,0.0,8.946144211844696e-05,0.07733333333333332,0.16340044742729307,6.103515625e-05,4.999999873689376e-05,11.089327,-0.0007674415,11.106093,0.4946113,0.0013405222,1.5997504,0.009999999776482582
95.84000000000223,20.65000000000014,33.50580000000033,501.0,0,6400,False,96000,128,15,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-39-41,1599835181,10.76473069190979,161.5522358417511,13269,prophet,129.2.189.146,161.5522358417511,96000,15,8,3b62bb0c,0,765000,96000,6296.683,32.654,4356.428,4.781,24.62142857142857,24.242857142857137,0.0,8.946144211844696e-05,0.08071428571428571,0.16340044742729304,3.0517578125e-05,4.999999873689376e-05,11.339559,-0.0016600054,11.357154,0.49636844,0.0013987873,1.5935687,0.009999999776482582
86.46000000000116,18.36999999999995,37.34000000000034,501.0,64,6400,False,102400,192,16,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-39-52,1599835192,10.760899305343628,172.31313514709473,13269,prophet,129.2.189.146,172.31313514709473,102400,16,8,3b62bb0c,0,816000,102400,6278.025,32.46,4377.714,4.751,22.560000000000002,24.7,0.0,8.946144211844696e-05,0.07400000000000001,0.16340044742729307,1.52587890625e-05,4.999999873689376e-05,53.11589,-0.00057053514,53.132366,0.1713274,0.001478563,1.5915781,0.009999999776482582
86.46000000000116,18.36999999999995,37.34000000000033,501.0,0,6400,False,108800,192,17,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-40-02,1599835202,10.552576065063477,182.8657112121582,13269,prophet,129.2.189.146,182.8657112121582,108800,17,8,3b62bb0c,0,867000,108800,6267.361,32.386,4385.625,4.725,23.078571428571426,23.70714285714286,0.0,8.946144211844696e-05,0.08714285714285715,0.16340044742729304,7.62939453125e-06,4.999999873689376e-05,11.701033,-0.0019056131,11.718788,0.4576803,0.0014845496,1.5848898,0.009999999776482582
86.46000000000116,18.36999999999995,37.34000000000033,501.0,0,6400,False,115200,192,18,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-40-13,1599835213,10.632526159286499,193.4982373714447,13269,prophet,129.2.189.146,193.4982373714447,115200,18,8,3b62bb0c,0,918000,115200,6273.884,32.429,4387.138,4.692,24.485714285714284,23.535714285714285,0.0,8.946144211844696e-05,0.07357142857142858,0.16340044742729304,3.814697265625e-06,4.999999873689376e-05,11.112301,-0.0002433911,11.128421,0.48545876,0.0010444566,1.587532,0.009999999776482582
86.46000000000116,18.36999999999995,37.34000000000033,501.0,0,6400,False,121600,192,19,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-40-24,1599835224,10.567544221878052,204.06578159332275,13269,prophet,129.2.189.146,204.06578159332275,121600,19,8,3b62bb0c,0,969000,121600,6266.973,33.107,4389.379,4.802,22.814285714285717,24.014285714285712,0.0,8.946144211844696e-05,0.07071428571428572,0.16340044742729304,1.9073486328125e-06,4.999999873689376e-05,10.649875,-0.0019534295,10.667663,0.5022297,0.0018051221,1.5833505,0.009999999776482582
86.46000000000116,18.36999999999995,37.34000000000033,501.0,0,6400,False,128000,192,20,8ae889ab869641638c60b063eb89fabb,2020-09-11_10-40-34,1599835234,10.405550718307495,214.47133231163025,13269,prophet,129.2.189.146,214.47133231163025,128000,20,8,3b62bb0c,0,1020000,128000,6239.086,33.036,4383.44,4.79,24.30714285714286,23.935714285714283,0.0,8.946144211844696e-05,0.08142857142857142,0.16340044742729304,9.5367431640625e-07,4.999999873689376e-05,11.052595,-0.0024339748,11.070881,0.53932923,0.0022469095,1.5851374,0.009999999776482582
