episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
nan,nan,nan,nan,0,6400,False,6400,0,1,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-14-56,1599884096,13.344228982925415,13.344228982925415,8470,prophet,129.2.189.146,13.344228982925415,6400,1,8,76803b02,0,51000,6400,7746.637,148.329,4999.526,388.187,40.038888888888884,45.84444444444445,0.0,8.946144211844694e-05,0.09555555555555555,0.15385533184190903,0.5,4.999999873689376e-05,9.657993,-7.8566234e-05,9.6739025,0.13218436,0.00050781516,1.6084899,0.009999999776482582
nan,nan,nan,nan,0,6400,False,12800,0,2,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-15-07,1599884107,11.690650224685669,25.034879207611084,8470,prophet,129.2.189.146,25.034879207611084,12800,2,8,76803b02,0,102000,12800,7310.684,91.56,4879.709,196.143,36.49375,46.04375,0.0,8.946144211844694e-05,0.08,0.16017897091722597,0.25,4.999999873689376e-05,9.253475,-0.0007443574,9.27005,0.29990628,0.00090606563,1.6056988,0.009999999776482582
nan,nan,nan,nan,0,6400,False,19200,0,3,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-15-19,1599884119,11.766036033630371,36.800915241241455,8470,prophet,129.2.189.146,36.800915241241455,19200,3,8,76803b02,0,153000,19200,7189.643,72.082,4839.658,132.27,38.699999999999996,46.059999999999995,0.0,8.946144211844696e-05,0.08600000000000001,0.16340044742729307,0.125,4.999999873689376e-05,11.428335,-3.3436016e-05,11.444312,0.43402073,0.00093277276,1.6060224,0.009999999776482582
nan,nan,nan,nan,0,6400,False,25600,0,4,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-15-31,1599884131,11.410505533218384,48.21142077445984,8470,prophet,129.2.189.146,48.21142077445984,25600,4,8,76803b02,0,204000,25600,7098.394,64.703,4760.08,100.428,38.18,46.04,0.0,8.946144211844696e-05,0.11800000000000001,0.16340044742729307,0.0625,4.999999873689376e-05,11.682822,-0.00062992674,11.699471,0.42604095,0.0009413345,1.6080908,0.009999999776482582
nan,nan,nan,nan,0,6400,False,32000,0,5,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-15-42,1599884142,11.700758695602417,59.912179470062256,8470,prophet,129.2.189.146,59.912179470062256,32000,5,8,76803b02,0,255000,32000,7076.287,59.396,4737.547,81.309,37.69375,46.05,0.0,8.946144211844694e-05,0.09875,0.16340044742729307,0.03125,4.999999873689376e-05,12.076419,-0.0007321634,12.093171,0.46040052,0.0015936685,1.6069653,0.009999999776482582
97.32000000000173,20.30000000000007,35.63140625000041,501.0,64,6400,False,38400,64,6,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-15-54,1599884154,11.628578186035156,71.54075765609741,8470,prophet,129.2.189.146,71.54075765609741,38400,6,8,76803b02,0,306000,38400,7074.549,54.945,4698.444,68.665,38.633333333333326,46.00666666666667,0.0,8.946144211844696e-05,0.098,0.16340044742729307,0.015625,4.999999873689376e-05,19.463442,-0.0012502223,19.480711,0.37053505,0.0019127252,1.6048754,0.009999999776482582
97.32000000000173,20.30000000000007,35.63140625000041,501.0,0,6400,False,44800,64,7,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-16-06,1599884166,11.682291269302368,83.22304892539978,8470,prophet,129.2.189.146,83.22304892539978,44800,7,8,76803b02,0,357000,44800,7042.956,52.015,4707.812,59.763,37.14375,46.0125,0.0,8.946144211844694e-05,0.08875,0.16340044742729307,0.0078125,4.999999873689376e-05,12.8955,-0.00031434072,12.911832,0.5059318,0.0013294405,1.6027188,0.009999999776482582
97.32000000000173,20.30000000000007,35.63140625000041,501.0,0,6400,False,51200,64,8,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-16-17,1599884177,11.609465599060059,94.83251452445984,8470,prophet,129.2.189.146,94.83251452445984,51200,8,8,76803b02,0,408000,51200,7017.085,49.756,4708.31,52.952,37.25333333333333,46.02666666666667,0.0,8.946144211844696e-05,0.10133333333333332,0.16340044742729307,0.00390625,4.999999873689376e-05,13.287218,-0.00037739772,13.30364,0.52068424,0.0014776335,1.6048976,0.009999999776482582
97.32000000000173,20.30000000000007,35.63140625000041,501.0,0,6400,False,57600,64,9,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-16-29,1599884189,11.909329891204834,106.74184441566467,8470,prophet,129.2.189.146,106.74184441566467,57600,9,8,76803b02,0,459000,57600,7036.867,47.779,4702.594,47.594,37.95625,46.06875,0.0,8.946144211844694e-05,0.108125,0.16340044742729307,0.001953125,4.999999873689376e-05,12.673944,-0.00017522539,12.690146,0.52639055,0.0012706342,1.6028876,0.009999999776482582
97.32000000000173,20.30000000000007,35.63140625000041,501.0,0,6400,False,64000,64,10,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-16-41,1599884201,11.629512786865234,118.37135720252991,8470,prophet,129.2.189.146,118.37135720252991,64000,10,8,76803b02,0,510000,64000,7013.491,46.842,4708.787,43.27,38.15333333333334,46.059999999999995,0.0,8.946144211844696e-05,0.08600000000000001,0.16340044742729307,0.0009765625,4.999999873689376e-05,12.649727,-0.0014171484,12.667172,0.47380465,0.001389891,1.6030704,0.009999999776482582
97.32000000000173,20.31000000000011,39.76780000000027,501.0,64,6400,False,70400,128,11,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-16-53,1599884213,11.628877878189087,130.000235080719,8470,prophet,129.2.189.146,130.000235080719,70400,11,8,76803b02,0,561000,70400,6946.892,35.205,4657.772,4.898,38.412499999999994,46.0625,0.0,8.946144211844694e-05,0.100625,0.16340044742729307,0.00048828125,4.999999873689376e-05,34.023663,-0.0010998417,34.040787,0.23716533,0.0021112494,1.602357,0.009999999776482582
97.32000000000173,20.31000000000011,39.76780000000028,501.0,0,6400,False,76800,128,12,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-17-04,1599884224,11.730522155761719,141.7307572364807,8470,prophet,129.2.189.146,141.7307572364807,76800,12,8,76803b02,0,612000,76800,6957.128,35.867,4650.416,5.19,38.43999999999999,46.06000000000001,0.0,8.946144211844696e-05,0.10266666666666667,0.16340044742729307,0.000244140625,4.999999873689376e-05,12.195513,-0.0008501364,12.212378,0.4855009,0.0013640579,1.6015877,0.009999999776482582
97.32000000000173,20.31000000000011,39.76780000000028,501.0,0,6400,False,83200,128,13,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-17-16,1599884236,11.451714038848877,153.1824712753296,8470,prophet,129.2.189.146,153.1824712753296,83200,13,8,76803b02,0,663000,83200,6953.742,36.406,4621.948,5.176,38.52,46.04666666666667,0.0,8.946144211844696e-05,0.10066666666666667,0.16340044742729307,0.0001220703125,4.999999873689376e-05,11.476764,-0.00055282743,11.493301,0.48342028,0.001278188,1.5985255,0.009999999776482582
97.32000000000173,20.31000000000011,39.76780000000028,501.0,0,6400,False,89600,128,14,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-17-27,1599884247,11.610273838043213,164.7927451133728,8470,prophet,129.2.189.146,164.7927451133728,89600,14,8,76803b02,0,714000,89600,6973.624,37.042,4621.059,5.249,37.75625,46.01875,0.0,8.946144211844694e-05,0.1,0.16340044742729307,6.103515625e-05,4.999999873689376e-05,11.739311,-0.00088373735,11.756228,0.5156515,0.0010013081,1.6035842,0.009999999776482582
97.32000000000173,20.31000000000011,39.76780000000028,501.0,0,6400,False,96000,128,15,27686fbee09746c2b69c49a4bc97e58d,2020-09-12_00-17-39,1599884259,11.598434686660767,176.39117980003357,8470,prophet,129.2.189.146,176.39117980003357,96000,15,8,76803b02,0,765000,96000,6963.662,36.829,4621.578,5.248,38.76,46.073333333333345,0.0,8.946144211844696e-05,0.12066666666666664,0.16340044742729307,3.0517578125e-05,4.999999873689376e-05,11.761155,-0.0014270821,11.77863,0.49207556,0.0015528399,1.6050867,0.009999999776482582
